changuito_time_to_show,time_to_think,time_to_play,total_items,nback_stimulus_time,nback_training,time_to_show_tiny_stimulus,colourtest,corresp,inmediato,consciente,inconsciente,nback_slice,imagen,correcta,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,nback_train.thisRepN,nback_train.thisTrialN,nback_train.thisN,nback_train.thisIndex,treatment_order.thisRepN,treatment_order.thisTrialN,treatment_order.thisN,treatment_order.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,Presentacion.started,Presentacion.stopped,Juego.started,Juego.stopped,image_6.started,image_6.stopped,polygon.started,polygon.stopped,nback_train_resp.keys,nback_train_resp.corr,nback_train_resp.started,nback_train_resp.stopped,hola.started,hola.stopped,image_2.started,image_2.stopped,tiempo_para_pensar.started,tiempo_para_pensar.stopped,respuesta_consciente.keys,respuesta_consciente.corr,respuesta_consciente.rt,respuesta_consciente.started,respuesta_consciente.stopped,cual_es_la_mas_barata.started,cual_es_la_mas_barata.stopped,image_4.started,image_4.stopped,holi.started,holi.stopped,image_3.started,image_3.stopped,polygon_2.started,polygon_2.stopped,nback_train_resp_2.keys,nback_train_resp_2.corr,nback_train_resp_2.started,nback_train_resp_2.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,image_5.started,image_5.stopped,nback_train_resp_2.rt,text.started,text.stopped,image.started,image.stopped,respuesta_inmediato.keys,respuesta_inmediato.corr,respuesta_inmediato.rt,respuesta_inmediato.started,respuesta_inmediato.stopped,pregunta_cual_es_el_mas_barato.started,pregunta_cual_es_el_mas_barato.stopped,short_stim1.started,short_stim1.stopped,gracias.started,gracias.stopped,respuesta1.keys,respuesta1.rt,respuesta1.started,respuesta1.stopped,pregunta1.started,pregunta1.stopped,respuesta3bis_3.keys,respuesta3bis_3.rt,respuesta3bis_3.started,respuesta3bis_3.stopped,pregunta3_3.started,pregunta3_3.stopped,productoCon3RANGOSabc_3.started,productoCon3RANGOSabc_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
8,14,14,999,0.5,0:10,3,Magenta,['space'],0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6715941529008,None,None,0,536.6715941529008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,Red,['space'],0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6715941529008,None,None,0,536.6715941529008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,Yellow,None,0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6715941529008,None,None,1,536.6715941529008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6715941529008,None,None,1,536.6715941529008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6715941529008,None,None,1,536.6715941529008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,White,None,0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6882657748006,None,None,1,536.6882657748006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,Green,['space'],0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6882657748006,None,None,0,536.6882657748006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,Red,None,0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6882657748006,None,None,1,536.6882657748006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,Blue,None,0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6882657748006,None,None,1,536.6882657748006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6882657748006,None,None,1,536.6882657748006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,0,0,1,28:50,./completed_changuitos/montage_ljeyz_44.95_39.59.jpg,left,0,0,0,0,,,,,0,11,11,11,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.7214568240015,None,right,0,2.615662459997111,536.7214568240015,None,536.7214568240015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,0,0,1,28:50,,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,30:50,./completed_changuitos/montage_jdwdw_122.95_146.59.jpg,right,0,0,0,0,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.9537785489956,541.5032401649951,541.5032401649951,549.517135877999,left,0,0.0003153159996145405,549.517135877999,None,549.517135877999,None,549.517135877999,None,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,30:50,,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,32:50,./completed_changuitos/montage_isexl_191.55_162.69.jpg,left,0,0,0,0,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1668985159995,556.214903782995,556.214903782995,564.2284869259965,left,1,0.00014259399904403836,564.2284869259965,None,564.2284869259965,None,564.2284869259965,None,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,32:50,,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,34:50,./completed_changuitos/montage_sxcov_36.55_32.1.jpg,left,0,0,0,0,,,,,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.8619475259984,566.6114025009956,566.6114025009956,574.6252267960008,left,1,0.00030514399986714125,574.6252267960008,None,574.6252267960008,None,574.6252267960008,None,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,34:50,,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,30:50,./completed_changuitos/montage_dgzhn_150.89_133.95.jpg,left,0,0,0,0,,,,,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.2417394559961,579.1570799420006,579.1570799420006,587.170946831,right,0,0.0003040830051759258,587.170946831,None,587.170946831,None,587.170946831,None,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,30:50,,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,32:50,./completed_changuitos/montage_aypce_119.85_106.99.jpg,left,0,0,0,0,,,,,0,16,16,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.8207836649963,589.3036102339975,589.3036102339975,597.3175410350013,left,1,0.00032276500132866204,597.3175410350013,None,597.3175410350013,None,597.3175410350013,None,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,32:50,,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,34:50,./completed_changuitos/montage_wildj_90.95_79.19.jpg,left,0,0,0,0,,,,,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.9673217759992,598.8000123469974,598.8000123469974,606.8142975539959,left,1,0.00030807799339527264,606.8142975539959,None,606.8142975539959,None,606.8142975539959,None,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,1,0,0,34:50,,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
8,14,14,999,0.5,0:10,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.8864924090012,611.9125754990018,1,42.33611334800662,611.9125754990018,None,611.9125754990018,None,c,13.345933696997236,654.2648610510005,None,654.2648610510005,None,654.2648610510005,None,667.6265820479966,None,6,10.630510873001185,667.6265820479966,None,sebaapu,001,c,2019_Nov_15_2326,Experimento,3.2.3,60.0660504317327,
